"","logFC","logCPM","LR","PValue","FDR"
"Bra031193",0.442545440594299,5.63046340991716,10.4221568825956,0.00124512391168001,0.00324675144768552
"Bra003603",-0.657771716604709,4.84639084317504,10.4199248245522,0.00124662968555836,0.00325032521834559
"Bra032648",0.539770479840618,4.39337029324021,10.4188537668015,0.00124735288851031,0.00325185804560764
"Bra029428",-0.736276250581035,3.29331827090485,10.418513278448,0.00124758288304887,0.00325210488190853
"Bra015798",-0.59162774400713,5.59829264913741,10.4151749887966,0.00124984011972133,0.00325734861785562
"Bra027346",-1.24842267057132,1.54471776398805,10.4151373940321,0.00124986556352936,0.00325734861785562
"Bra036753",-0.469392118367495,5.97191409023195,10.4141161352317,0.00125055694312905,0.00325856583724186
"Bra022678",0.638597766761408,7.47074957372361,10.4140469695655,0.00125060378142294,0.00325856583724186
"Bra019307",-0.98764438395504,6.64158080395609,10.4112250458158,0.00125251627445155,0.00326319524554672
"Bra003734",0.693482752097416,2.93665430440383,10.4078391244679,0.00125481491052889,0.0032688295642371
"Bra031838",0.914714232820443,2.46133959685921,10.4075891120412,0.00125498480826,0.00326891783696985
"Bra011793",-0.502547832348044,4.97218813381901,10.4067187819772,0.00125557642887767,0.00327010445293085
"Bra010538",0.667866761832267,3.84728091003694,10.4008811782114,0.00125955193484063,0.0032801030666334
"Bra000055",-0.585688488108839,5.21735926618494,10.3992631331708,0.0012606561038061,0.00328262283844808
"Bra025513",0.468041794095014,5.43178425675013,10.3980144460873,0.00126150888914361,0.00328448755732614
"Bra009114",1.19468389645317,1.29245582371301,10.3973675569868,0.00126195090875167,0.00328528251093345
"Bra010033",0.498210623823531,4.64166155992747,10.3924767329821,0.00126529788745369,0.00329337060157066
"Bra003001",-0.622843140420095,4.97337682530395,10.392427265812,0.00126533178559139,0.00329337060157066
"Bra039835",-0.538033160539639,4.90697390529482,10.3871817584374,0.00126893157129386,0.00330215983681224
"Bra030043",-0.857807744044256,2.67083792069349,10.3871062714299,0.00126898345064483,0.00330215983681224
