"","logFC","logCPM","LR","PValue","FDR"
"Bra102668",-0.566660048894137,1.81379401711208,3.0689449887947,0.0798012452981138,0.340543879526787
"Bra012992",-0.320330600458765,5.20974168424173,3.06707853787511,0.0798929280987429,0.340874602152528
"Bra000758",0.58049124032406,2.34310378358179,3.0662315520388,0.0799345707215118,0.340991741696985
"Bra038716",-0.314771133470645,6.67635680644341,3.06516291526068,0.0799871443395908,0.34103203748916
"Bra038368",0.319580007473794,4.47256610963878,3.06491216965554,0.0799994856436167,0.34103203748916
"Bra010270",-0.632936977293928,2.40194971325916,3.06488734492583,0.0800007075893836,0.34103203748916
"Bra010507",0.346991187795439,3.41110433643903,3.0648859745843,0.0800007750421854,0.34103203748916
"Bra012812",-0.459763979666837,3.44599759526924,3.06332808552488,0.0800774992232726,0.341250067887113
"Bra024864",0.452069524184312,4.62748726521291,3.06304891045121,0.0800912566406667,0.341250067887113
"Bra011184",-0.40031860776861,4.12827666008645,3.06298274694863,0.0800945174732131,0.341250067887113
"Bra011456",0.68893192651252,1.79901052982362,3.06210497946001,0.080137791315188,0.341373923514574
"Bra027127",-0.428138832064167,8.97726567529559,3.0602681425765,0.0802284287430641,0.341699460643417
"Bra019915",0.356421908669756,3.69837376479746,3.05979317206377,0.0802518838065644,0.341738797910519
"Bra040840",-0.743895201439652,3.37573458938509,3.05914719909694,0.080283795201658,0.341814124690283
"Bra002899",0.271154782979542,5.7444351005623,3.05777340572,0.0803517067857439,0.342042671074844
"Bra022052",-0.265548757977775,6.62144203466543,3.0571952429685,0.0803803059783459,0.342103820415011
"Bra030338",0.383364371764246,6.80233620157872,3.05622708792638,0.0804282209668357,0.342209042948208
"Bra013158",0.235220243970218,5.23513874202776,3.0558599507257,0.0804463990159945,0.342209042948208
"Bra007327",0.346503876301005,3.55234797046205,3.05583277877029,0.0804477445559365,0.342209042948208
"Bra000956",-0.606716006634288,1.50133322618594,3.05550922472167,0.0804637686350907,0.342216636944925
"Bra003957",-0.522041320515554,2.87347722100521,3.05503437351872,0.080487291967364,0.342256117329021
"Bra030099",0.950582964404772,3.71326945057138,3.05429046115672,0.0805241590455225,0.34231959291626
"Bra017116",0.82474911315381,1.85176200212442,3.05415840170598,0.080530705598258,0.34231959291626
"Bra003206",-0.350976633440999,4.20050805425178,3.05359841287592,0.0805584721719184,0.342377068113154
"Bra014453",-0.283168566336424,6.53254479557009,3.05265096229147,0.0806054742185686,0.342516260143048
"Bra035474",0.65531991694866,1.65944271633894,3.05200987498968,0.0806372946704675,0.342554890449354
"Bra032047",0.361032533643281,3.56255804979035,3.05136271982139,0.0806694300393753,0.342554890449354
"Bra029000",-0.291606016566996,5.67587282902307,3.05132534536533,0.0806712863404694,0.342554890449354
"Bra036721",0.282060246014892,4.32693543120058,3.05131949476174,0.0806715769303214,0.342554890449354
"Bra000012",0.404242529307814,2.88842240377202,3.0504244823264,0.0807160440208823,0.34268316587138
"Bra011568",-0.383241929713985,6.89414435282996,3.04922595621068,0.0807756320433655,0.342805030947583
"Bra000450",-0.340191964539473,3.98573508939454,3.04915522819979,0.0807791499628909,0.342805030947583
"Bra035487",0.431928597529077,2.8396223528831,3.04898659369401,0.0807875382910507,0.342805030947583
"Bra018371",0.413966407946461,4.17702688643217,3.04845033660244,0.080814219386291,0.342857713809377
"Bra024741",-0.275535516437201,5.34427894910316,3.04805591747461,0.0808338494977434,0.342861616488675
"Bra016378",0.811095104372307,0.970633587151924,3.04785862397931,0.0808436706599535,0.342861616488675
"Bra015798",0.319510589337655,5.59829264913741,3.04742470259988,0.0808652755562663,0.342862393666864
"Bra005674",-0.390468104227191,3.34208950146727,3.04692768102089,0.0808900298549499,0.342862393666864
"Bra001654",-0.459032058187189,5.50915084856097,3.04690526838774,0.0808911463149502,0.342862393666864
"Bra005168",0.302267946905675,6.96154618262339,3.04670914267546,0.080900916804726,0.342862393666864
"Bra034676",0.915888462984983,3.54340181433308,3.04601819511119,0.0809353482157678,0.342947841857857
"Bra006043",-0.341646011492373,4.10248059041527,3.04537155109276,0.0809675862015636,0.34302396734856
"Bra000007",0.775790131492822,1.23066058541691,3.04483245572559,0.0809944730096396,0.343077399420811
"Bra024497",0.300456625628451,4.17863705239192,3.04398922299339,0.0810365476570038,0.343195134165362
"Bra033413",-0.354238779942712,3.77491944784067,3.0436435447626,0.081053802719736,0.343207733362603
"Bra100687",-0.57991488345677,1.32419770923137,3.04229629288948,0.0811210907052412,0.343432146205701
"Bra014371",0.420452268592512,4.22046654750056,3.04108982369748,0.0811813984886616,0.343626934004314
"Bra012742",-0.483977589402917,3.64189715908678,3.04064142091625,0.0812038251265547,0.3436613370473
"Bra032265",0.369237338203075,6.06011521174443,3.0390514397827,0.0812834011022466,0.343937546142851
"Bra007738",0.397199557302708,3.26246966923573,3.03868857315848,0.081301573774437,0.343953885600215
"Bra038846",0.500278036364999,1.99257236911201,3.03652100830135,0.0814102186070601,0.344352902851475
"Bra026022",1.01767919570391,0.883036709248863,3.03486447973454,0.0814933543553436,0.344643899098421
"Bra012327",-0.283498569945034,6.63893792824711,3.03414083201484,0.0815297006069041,0.344736950103155
"Bra018544",1.18719734764065,1.02683851694632,3.03330169867144,0.0815718691901395,0.344798522111369
"Bra026655",-0.72039371247075,1.02350148172283,3.03328010088851,0.0815729548441893,0.344798522111369
"Bra015665",0.415063246417917,7.42919160658536,3.03279519748091,0.0815973335499776,0.344840920439628
"Bra001036",-0.278482777054648,6.31323719101691,3.03206954954413,0.0816338304644521,0.344934507978664
"Bra031790",0.382671246567472,8.52676142876381,3.03090342240534,0.0816925184544964,0.345121812011842
"Bra018569",-0.282908962515271,4.24467534386112,3.03007510859432,0.081734232875211,0.345181108890876
"Bra020841",0.827355120350923,1.04597110059993,3.02987516212907,0.0817443057520522,0.345181108890876
"Bra034460",-0.490861614300679,5.61311942892997,3.02976926829025,0.0817496410005352,0.345181108890876
"Bra018641",-0.287376886679648,5.65439250499691,3.02877378330586,0.081799814885889,0.345332294215257
"Bra021984",-0.258539452636139,5.47368937209948,3.02823349307033,0.0818270602068294,0.345386646471889
"Bra029835",0.535590451018214,1.870763761881,3.02788367197228,0.0818447059259686,0.345400467467029
"Bra004896",-0.396826535717709,3.0492180742288,3.0275071910942,0.0818637010086237,0.34541997718421
"Bra017496",-0.365786600668102,5.62853723153533,3.02720517880776,0.081878942268717,0.345423643757477
"Bra000218",-0.674238241525053,1.56142942732468,3.02572443005372,0.0819537136089901,0.345678405208576
"Bra029006",0.529904323469087,1.60447873804496,3.02527077212728,0.0819766360945617,0.345684772043305
"Bra029790",-0.286701966875538,4.82669024579806,3.0248884205064,0.0819959609792684,0.345684772043305
"Bra036791",-0.308688258922333,6.9780207211299,3.02482191419113,0.0819993228553872,0.345684772043305
"Bra021714",0.28516462822565,4.73522620516572,3.02455620855338,0.082012755687398,0.345684772043305
"Bra025390",-0.537514461818251,1.78453717025373,3.02420514476294,0.0820305074694707,0.345698968353719
"Bra039853",0.44610314552428,4.91584553700813,3.02370223648536,0.0820559445979369,0.345745542157576
"Bra039453",0.319582274840443,3.77786506407861,3.0232175111378,0.0820804700897059,0.345788259094828
"Bra002668",0.260993441277523,5.727398538324,3.02154169333592,0.0821653218769043,0.346085058883547
"Bra037276",-0.50982417123452,2.24428690100409,3.01936228460394,0.0822758136673123,0.346435079319833
"Bra016824",-0.578739973041441,2.7092104366824,3.01933396915799,0.0822772502603649,0.346435079319833
"Bra033254",0.34486960180415,7.95819244975171,3.01896341056222,0.0822960531631187,0.346453554339183
"Bra034929_Bra034930",0.369289311817546,4.16241808272287,3.01750113629543,0.0823702972349701,0.346705380690941
"Bra031965",-0.293302000589729,5.3768939126592,3.01631560688242,0.0824305432079418,0.346898209676006
"Bra001548",-0.438149575448047,3.55309104749293,3.01575584367296,0.0824590056619937,0.346957237759166
"Bra032001",0.584743088866074,2.08729558574937,3.01506158198951,0.0824943217420154,0.347038954144102
"Bra004421",-0.67051511575984,2.79514017494446,3.01480641831392,0.0825073056494716,0.347038954144102
"Bra016757",-0.588210648910009,7.08266541381754,3.0136459910743,0.0825663813891716,0.347226668470227
"Bra001266",-0.67886435284151,1.3956477355807,3.01234618422624,0.0826326069783166,0.347444380006449
"Bra015783",-0.281487570071946,5.48982862111145,3.01176535797736,0.0826622188050125,0.347508092838844
"Bra006627",-0.516624370572232,2.86074571193591,3.01123743587901,0.0826891433985618,0.347560488359747
"Bra015831",-0.633732000989752,3.80254207455476,3.01065641788836,0.0827187868850178,0.347600624355408
"Bra035702",-0.460039507409127,3.23233789109111,3.01048336956642,0.0827276180125211,0.347600624355408
"Bra021503",0.851504673235538,2.15963763882055,3.01001916638939,0.0827513125941486,0.347639406902249
"Bra007630",0.344910364295687,7.24125822817633,3.00971162913511,0.0827670144250302,0.347642595769457
"Bra003796",-0.358901076581742,4.53315651710655,3.00943774205015,0.0827810008982526,0.347642595769457
"Bra002522",-0.345345279067192,8.72831176320519,3.00848246440666,0.0828298036251016,0.347786775039429
"Bra013285",0.368692226693676,4.19596227347877,3.00771267860486,0.0828691526450518,0.34786026214311
"Bra038272",0.623933301751173,6.34878509494719,3.00757381913571,0.0828762528514374,0.34786026214311
"Bra020611",0.355083148748242,3.48285863570105,3.00727042534121,0.0828917683647778,0.347864634342425
"Bra004360",-0.321222171651696,5.11608996263785,3.00645462199019,0.0829335039847947,0.347927141209885
"Bra001078",0.456123129750496,5.84473629570388,3.00641335275752,0.0829356158771502,0.347927141209885
"Bra019181",0.26493507049928,5.8188225502943,3.00588806948064,0.0829625015515794,0.34793438863757
"Bra015637",0.296434276404202,4.77391604304071,3.00581393075471,0.0829662969660445,0.34793438863757
"Bra017743",0.376741287988771,3.20649843289206,3.00510083618543,0.0830028122879617,0.348026795277193
"Bra014542",0.526342498003181,2.90649746080092,3.00405734057949,0.0830562776880309,0.348190228144799
"Bra033167",-0.388786830358328,2.9960654767512,3.00258389868931,0.0831318355156729,0.348328697516727
"Bra028728",0.488107410133454,2.17526192049232,3.00248689249495,0.0831368125792469,0.348328697516727
"Bra003635",-0.874615803315786,1.47438472505376,3.00246939369469,0.0831377104184565,0.348328697516727
"Bra032746",0.659066572870215,1.12272753302689,3.00201617409878,0.0831609681366975,0.348328697516727
"Bra011558",-0.389837799976333,4.24828034834204,3.00200048089622,0.0831617735853782,0.348328697516727
"Bra026481",0.587487011573627,1.53936231784493,3.00077407497457,0.0832247445481214,0.34853171466624
"Bra013934",0.49639046006911,2.76196263164355,3.00006329035905,0.0832612640226939,0.348594767216714
"Bra022313",0.409984227057769,2.81377899541846,2.99973846000128,0.0832779592765385,0.348594767216714
"Bra006529",-0.280586648835142,6.73951549725001,2.99954390936698,0.0832879602956288,0.348594767216714
"Bra038020",0.304290922944294,3.9637295810551,2.99935217917543,0.0832978175969705,0.348594767216714
"Bra101268",0.824097486477282,1.23675685606142,2.99868533043886,0.0833321116775144,0.348677571737009
"Bra037520",0.391061898073813,4.47022329349462,2.99787253973104,0.0833739317505153,0.348791832148283
"Bra003256",-0.420871833260205,7.88427387987297,2.99713369239632,0.0834119669263882,0.34889022156436
"Bra015530",0.457648380593845,3.98036108531823,2.9964150193338,0.0834489815325103,0.34895074814021
"Bra024263",0.397545741431851,3.77033298989296,2.99628896668089,0.0834554755891622,0.34895074814021
"Bra032412",0.447808372504532,2.87883114596132,2.99530785192507,0.0835060399160258,0.349096042929541
"Bra002170",-0.272145100620323,5.37096992067161,2.99505116046745,0.0835192746461206,0.349096042929541
"Bra022138",0.347822337404723,6.05854204849023,2.99468813649391,0.0835379956326032,0.349113577992346
"Bra039662",-0.314398260374544,7.49386202585888,2.99332710912152,0.0836082235834811,0.349346322254065
"Bra031031",-0.314756568528937,5.06768834598761,2.99280158623046,0.0836353572207172,0.349398952797274
"Bra031502",-0.313897862288858,4.60952758392888,2.99188855959698,0.0836825209573974,0.349535229177979
"Bra027974",0.254774777102305,6.13895161034312,2.99155323416729,0.0836998499006956,0.349546862295972
"Bra012946",0.328913899027907,4.32531327995948,2.99112769642808,0.0837218464166313,0.349549488158184
"Bra009607",0.403665208555752,2.83329115279197,2.99087715451568,0.0837348001259576,0.349549488158184
"Bra008286",-0.425650918176029,3.45675379829351,2.99069710455082,0.0837441105440136,0.349549488158184
"Bra037005",0.635069495910744,1.53170797494288,2.990135197617,0.0837731740517201,0.349610082507213
"Bra038242",0.444435527721758,5.33700123697213,2.98924752160895,0.0838191095198637,0.349741055243126
"Bra027866",0.332833377828418,6.40417337831723,2.98867678347043,0.0838486584574396,0.349803620441955
"Bra035638",0.705440892950957,1.65517380301409,2.9875660751051,0.0839061956509843,0.349975915627677
"Bra026815",0.420816856287768,2.55182942790988,2.98731743956245,0.0839190813748149,0.349975915627677
"Bra009618",0.297967976875611,6.12563740725454,2.98666855686453,0.0839527202815778,0.350055461354518
"Bra004336",0.736307731892407,2.44739572025726,2.98463626461512,0.0840581712221639,0.350434360304161
"Bra015244",-0.269385885715819,4.58248364731357,2.98419016995998,0.0840813371934699,0.350470145353426
"Bra012374",0.440745063911347,3.03504881295681,2.98195879511484,0.0841973174865576,0.350838235693767
"Bra035249",0.311345717599249,4.33747122974423,2.98179670560871,0.0842057491550195,0.350838235693767
"Bra026110",0.451645171302279,3.31248084346598,2.98164890109641,0.0842134385336332,0.350838235693767
"Bra013013",-0.384563651363156,7.05075403824603,2.98066341550139,0.0842647268163286,0.350930260802771
"Bra015864",-0.537628216076591,2.91987813632222,2.98043371557326,0.084276686093373,0.350930260802771
"Bra001505",-0.276627907589229,6.82160999246351,2.98038290077335,0.0842793320027292,0.350930260802771
"Bra010835",-0.405981438879826,4.20950746965224,2.97957966045463,0.0843211683818894,0.351043644706449
"Bra003071",-0.557120649483668,2.42156907181252,2.97864621640736,0.0843698145599718,0.351074527640352
"Bra020800",-0.382107100866272,6.88320788396986,2.97836009022556,0.0843847320203164,0.351074527640352
"Bra016689",-0.30218080660057,7.03622583504124,2.9783491584288,0.0843853020164662,0.351074527640352
"Bra023876",0.495141423798256,4.52101032909055,2.97831628399869,0.0843870161512155,0.351074527640352
"Bra035935",0.512978173521239,6.44830482983243,2.97733567199626,0.0844381644186013,0.351226521917041
"Bra003715",0.358040859912572,4.09108607772078,2.97693653918432,0.0844589925957552,0.351252366853501
"Bra025049",-0.422689752217074,2.36177656029723,2.97644717301067,0.0844845370513293,0.35129781375288
"Bra008643",-0.357120605193086,6.6673863935564,2.97474286659062,0.084573565460246,0.351607173892329
"Bra021922",0.317569659384051,4.2968784712088,2.97422999001981,0.0846003766083264,0.351646016235059
"Bra015845",0.367396987494226,5.96240470426949,2.97400443277228,0.0846121707534055,0.351646016235059
"Bra037097",-0.490096150628292,2.38456677910203,2.97368737423309,0.0846287524077474,0.351654120914212
"Bra004788",0.64680221566912,2.11088246049938,2.97327137748589,0.0846505137006438,0.351683741794516
"Bra013983",0.25535822811961,5.48957519969139,2.97185913182947,0.0847244351186966,0.351901764672737
"Bra040187",-0.365136875300046,4.03120749559846,2.97147897537638,0.0847443456329521,0.351901764672737
"Bra033269",0.370070252851618,6.92884563454782,2.97142987812292,0.0847469174471915,0.351901764672737
"Bra011401",0.410028614983465,2.62966118528739,2.96894165731325,0.084877366097241,0.352382556016771
"Bra033540",-0.281528887231056,6.75851539960951,2.96701442753086,0.0849785531655148,0.352741717924004
"Bra015074",0.276744826898357,4.74460489229947,2.96671683118029,0.0849941897553172,0.35274570136061
"Bra032410",-0.295542025945412,7.25162426219278,2.96595376806806,0.0850342975593804,0.352835292287103
"Bra003157",-0.643722302793823,1.4434105906664,2.96574759100571,0.0850451380635427,0.352835292287103
"Bra005038",-0.372437783708352,6.03738338748844,2.96520300745695,0.08507377869912,0.3528931993881
"Bra008723",-0.292566185853121,6.69870156533526,2.96337099903576,0.0851702039312424,0.353171098372434
"Bra023697",0.320625015608343,3.76643152554756,2.96300602081361,0.0851894281707503,0.353171098372434
"Bra102171",-0.25422424869628,6.43130556526483,2.96298623947933,0.0851904702330187,0.353171098372434
"Bra034067",0.354405392807517,3.07285554896047,2.96265459615395,0.0852079429476675,0.353171098372434
"Bra032506",-0.382820494236898,5.09741850926345,2.96237359409135,0.0852227506474086,0.353171098372434
"Bra013352",-0.461192174537929,5.34246746870295,2.96225613492354,0.0852289411067704,0.353171098372434
"Bra029953",0.282631117091536,4.25669134338634,2.95974194638011,0.0853615632558345,0.353644515391236
"Bra008264",1.22742599900655,2.41229948827047,2.95953258440175,0.0853726170550033,0.353644515391236
"Bra018684",-0.622323786672945,5.31709921033378,2.95886895693092,0.0854076651911073,0.353728730863876
"Bra035663",0.489269181992026,2.79674061437229,2.95797233120796,0.0854550433766696,0.353809812302051
"Bra023393",-0.387033277357927,3.32240135816788,2.95794127876142,0.0854566847138805,0.353809812302051
"Bra029894",0.3838238142977,4.05222461511941,2.95756251996403,0.085476707488586,0.353831758143417
"Bra018538",0.717830322548643,2.2501534111855,2.95683220188381,0.0855153294850982,0.353930674848433
"Bra009218",-0.283960256708117,6.49369538496615,2.95599605826727,0.0855595711176724,0.354052812025161
"Bra035154",-0.486120103528158,2.03416936175663,2.95540724005988,0.0855907412427219,0.354073753696876
"Bra001534",0.300724832897135,4.37652239209693,2.95534387646534,0.0855940962377819,0.354073753696876
"Bra034750",-0.562023982514721,1.89861195477016,2.95434735503022,0.0856468790772315,0.354231129193285
"Bra019510",-1.01083102684993,0.840841300198238,2.95381445058595,0.0856751199230927,0.354251871637837
"Bra008831",0.430625183819208,8.47592252247735,2.95369647204033,0.0856813734638739,0.354251871637837
"Bra025082",0.446509040525881,6.2225524688045,2.95270917777875,0.0857337250934259,0.354407352751187
"Bra011611",0.600796254042198,3.62620085680348,2.95235796401224,0.0857523566721832,0.354423411910447
"Bra040940",0.276320938681745,5.14956414827129,2.95155201332262,0.0857951282032035,0.354539221326649
"Bra014879",0.301063962466779,6.14828972909845,2.94989200641385,0.0858832969555458,0.354761060554259
"Bra038763",-0.460719600826908,4.09791309316281,2.94972879214236,0.0858919711260819,0.354761060554259
"Bra031038",0.366811314802545,3.42720000163198,2.94939003430376,0.0859099777443248,0.354761060554259
"Bra022610",0.350330859432912,4.05460364979421,2.94921639468311,0.0859192091136542,0.354761060554259
"Bra004362",-0.565319034250276,3.08801711973416,2.94879122542725,0.0859418173254344,0.354761060554259
"Bra006294",0.234445998356673,5.29645320729491,2.94861137087863,0.0859513829592209,0.354761060554259
"Bra015853_Bra015854",0.641633272535192,9.92761602521019,2.94843983114102,0.0859605074399211,0.354761060554259
"Bra010253",0.303591080019492,5.63837002177381,2.9482490858966,0.0859706547237947,0.354761060554259
"Bra034363",-0.376189638314896,6.85227433496938,2.94804227020636,0.0859816583893051,0.354761060554259
"Bra020241",-0.2848187138527,4.28534921128059,2.94773811301168,0.0859978438955552,0.354766937896631
"Bra035881",-0.315097870994047,5.69398215490633,2.94737294728649,0.0860172802820178,0.35478622177759
"Bra021801",-0.485180231699783,2.24127293301066,2.94588699719642,0.0860964208092268,0.355051712033108
"Bra018091",0.283384768296417,4.68287451791942,2.94475940784034,0.0861565279069707,0.355238632992989
"Bra010908",0.249438263304589,5.55865159086507,2.9441280838845,0.0861902009893102,0.35531651639401
"Bra009817",-0.306181067741633,6.28361890532557,2.94364220064583,0.0862161263626056,0.355362438861064
"Bra034627",-0.326443450260235,7.61789854119081,2.94288238190368,0.0862566850885223,0.355468650448825
"Bra022692",0.363708252535028,4.45637286574586,2.94236754604549,0.0862841784920548,0.355520991921489
"Bra010632",0.595720173897311,1.50708311097469,2.94173230701485,0.0863181147693926,0.355599857793552
"Bra029230",0.243434254262677,5.14552496390168,2.94124460583549,0.0863441789572417,0.355612658104188
"Bra016247",0.309160952213227,4.01095188523896,2.9411204723678,0.0863508143753033,0.355612658104188
"Bra031541",-0.283936391970779,4.79132381292033,2.94072234312985,0.0863720996598835,0.355639376944602
"Bra007743",0.537823785666957,3.11905637231978,2.93989834031957,0.0864161715727732,0.355748557917055
"Bra026248",0.245759317408918,5.11898218653663,2.93967316032937,0.0864282195921478,0.355748557917055
"Bra007013",-0.406460370463454,3.0387498185788,2.9388674333295,0.0864713440641264,0.355854031352745
"Bra015544",0.50444684246083,2.75647522307829,2.93864120299233,0.0864834566502197,0.355854031352745
"Bra040814",0.44524727556925,2.72295796013668,2.9375367596294,0.0865426159654653,0.356036499848338
"Bra024116",0.540406915639139,2.45940485226604,2.93675949336229,0.0865842763577152,0.356146927602486
"Bra000476",0.329376206859789,4.57575737169379,2.936151365053,0.0866168863269348,0.356220096848315
"Bra023846",0.551349161696441,2.33222750086848,2.93516769054033,0.0866696625472364,0.356376162473957
"Bra100851",-0.525853765226976,2.77007922719659,2.93485682261053,0.0866863485078643,0.356383800895999
"Bra040440",0.269267520012434,5.57003458863751,2.93424332196654,0.0867192886052222,0.356458249074382
"Bra015903",-0.467029063342034,2.34586788246374,2.93258748851084,0.0868082613314672,0.356762953632094
"Bra004065",0.339700457247953,3.23211419406525,2.93209509202933,0.0868347382799514,0.356810753944324
"Bra012617",0.366117575543945,4.18853700274263,2.92834845692596,0.0870364874576886,0.357517024071647
"Bra026890",-0.407440776649443,3.20500584152633,2.92817775620666,0.087045691447197,0.357517024071647
"Bra003750",0.308800606795986,4.17111259403218,2.92783572723075,0.087064136433851,0.357517024071647
"Bra004137",0.367986973724295,8.65830347634332,2.92764127581742,0.0870746247239323,0.357517024071647
"Bra023344",-0.412863909161297,4.13773419780421,2.92727198008849,0.0870945475061447,0.357517024071647
"Bra021175",1.33762700350042,3.65003048946707,2.92718948384503,0.0870989986915445,0.357517024071647
"Bra001093",-0.458690166699879,3.77566755393335,2.92670148172831,0.0871253344797613,0.357517024071647
"Bra036253",-0.270173865122428,5.22847714058849,2.92652589198474,0.0871348125609304,0.357517024071647
"Bra036227",0.259125030281705,5.2063799878177,2.92642057565708,0.0871404979201011,0.357517024071647
"Bra020234",0.277279350443876,5.30372483718889,2.92353969831653,0.0872961740701323,0.358090206849977
"Bra035359",-0.46965076581567,2.91500132634852,2.9232840550341,0.0873100030016171,0.358090206849977
"Bra019286",-0.286595031786157,7.13261312779868,2.92271195661201,0.0873409590564292,0.358156050155642
"Bra040144",0.330750113791044,7.59750165182601,2.92211571572737,0.0873732341018816,0.358191418681732
"Bra025181",0.273147177164964,5.50571524605521,2.9217777367733,0.0873915349369875,0.358191418681732
"Bra034583",-0.726750979153446,5.17140044944791,2.92172677599886,0.0873942947137254,0.358191418681732
"Bra016573",0.378587372108404,3.32832364271902,2.9184512796418,0.0875718771310502,0.35884060411411
"Bra020046",0.293652033224808,5.10758469825767,2.91819996391593,0.0875855184543051,0.35884060411411
"Bra020140",0.559790057313081,3.95740720039418,2.91782009595739,0.0876061419135481,0.35884060411411
"Bra003483",-0.438167047903982,2.75980204118025,2.91747393330225,0.0876249400547167,0.35884060411411
"Bra015789",-0.411463581936359,5.32697410018382,2.91742973250701,0.0876273406651291,0.35884060411411
"Bra012980",-0.344109601022226,4.9675169938558,2.9153324264288,0.0877413303835573,0.359230719392274
"Bra000362",-0.306672611822794,4.6287234018176,2.91512709860271,0.0877524986915221,0.359230719392274
"Bra005581",0.785669223174985,2.49499858512731,2.91447286407839,0.0877880944601513,0.359315235397697
"Bra012962",-0.547318165303218,1.86753939755034,2.91283005290208,0.0878775459472296,0.359569615168673
"Bra039169",0.285468488946481,4.25503698390166,2.91278195440399,0.0878801664101184,0.359569615168673
"Bra007892",0.687757638948115,2.69309771306867,2.91217761024184,0.0879130990080349,0.359603717554309
"Bra040233",0.276443476787737,4.40006029181304,2.91186361318227,0.0879302149649307,0.359603717554309
"Bra002687",0.443280236638871,3.11212459326,2.91174828787997,0.0879365022452623,0.359603717554309
"Bra021296",0.351047165080226,3.31603529502543,2.91153098707301,0.0879483503280448,0.359603717554309
"Bra028619",0.367691423300054,3.39566398781215,2.91067829232826,0.0879948592646804,0.359732683716164
"Bra027273",-0.41579379088806,4.47537617086705,2.90998249877778,0.0880328300086026,0.359826706875298
"Bra026420",0.581433478122025,7.02696385344763,2.90780994310941,0.0881515047025813,0.360057085929213
"Bra004339",0.315190887886554,6.16457016918832,2.90774492188826,0.0881550591227124,0.360057085929213
"Bra006234",-0.313508467034675,6.6240836127676,2.90770310616523,0.0881573450838221,0.360057085929213
"Bra101637",-0.326763193164493,5.83519764235164,2.90737998794156,0.0881750113158405,0.360057085929213
"Bra002382",0.274810441400319,6.48074410575225,2.9071588172043,0.0881871058616455,0.360057085929213
"Bra040495",0.280481214923994,5.48336702106414,2.90707993351463,0.0881914199883646,0.360057085929213
"Bra029553",-1.04434254481603,0.824803622341034,2.90703164262867,0.0881940611161387,0.360057085929213
"Bra029732",-0.457502413130484,4.244323367405,2.90672982815331,0.0882105699118554,0.360063321545776
"Bra017307",-0.257623592809251,6.57516063592757,2.905771558918,0.0882630079896293,0.360168585746904
"Bra023267",0.384540169057846,4.58451058300011,2.90571087621096,0.0882663297848575,0.360168585746904
"Bra003962",-0.272394190790943,4.40640142314831,2.9046921650005,0.0883221146689188,0.360326880871363
"Bra003900",0.471354065874289,3.83329129104783,2.90418838261374,0.0883497160384001,0.360326880871363
"Bra029523",0.422339235905473,4.37755430373965,2.90418137148601,0.0883501002319606,0.360326880871363
"Bra009963",0.29541103556508,4.89681294708567,2.90373319466756,0.0883746630410796,0.360365906265576
"Bra018378",-0.2346874795758,5.91770560836518,2.90290520244696,0.0884200615074542,0.360449492062426
"Bra017524",-0.296696972914783,4.54814608205598,2.90281231169034,0.0884251562453217,0.360449492062426
"Bra009898",-0.321242868530738,6.71049077283333,2.90141923139946,0.0885016000743163,0.360641180870775
"Bra002945",0.37077605368048,3.28066951357945,2.90133055157152,0.0885064687117155,0.360641180870775
"Bra027183",-0.294530156608602,5.43112603915258,2.90092320122246,0.0885288365030221,0.360641180870775
"Bra021901",0.433647479255214,2.33495987401789,2.90086190184517,0.0885322030098017,0.360641180870775
"Bra017426",-0.316447905251032,4.64388218966279,2.89997748846339,0.0885807896447074,0.360777952604795
"Bra026570",0.5041777245214,5.29473131012744,2.89912038187072,0.0886279037160932,0.360908681449099
"Bra028838",-0.815425336082159,2.28365964129027,2.89720358506739,0.088733365950909,0.361276929910918
"Bra031985",0.421234914057999,2.81053163267664,2.89632596206162,0.0887816981970564,0.361412488900415
"Bra028969",0.304328532250771,4.13359565445141,2.89565494895654,0.0888186713231417,0.361501769107602
"Bra014142",-0.691249335830133,1.40331963074535,2.89368885208061,0.0889271002914324,0.361799188571498
"Bra028834",0.392005700834644,2.95970537308597,2.89335573110525,0.088945485910079,0.361799188571498
"Bra031219",-0.296508748431834,7.47271855054774,2.89327727100478,0.0889498168809067,0.361799188571498
"Bra020963",-0.388164244214718,7.18990092437321,2.89323844870919,0.0889519599429552,0.361799188571498
"Bra009747",-0.297736960488121,6.03530529595053,2.89250490209102,0.0889924635874624,0.361826358095561
"Bra102349",0.453852430417061,4.22979913699952,2.89233527175182,0.0890018327736742,0.361826358095561
"Bra015998",0.557367195457552,1.93836129371452,2.89229958210124,0.0890038041549868,0.361826358095561
"Bra001050",-0.28968435738313,6.75189193459458,2.891283029828,0.0890599751107971,0.361922572643044
"Bra029574",-0.299493518349183,7.49548680213517,2.89090180886554,0.0890810498937694,0.361922572643044
"Bra025768",0.680514366433521,1.2204131430912,2.8908534713149,0.0890837224924363,0.361922572643044
"Bra032062",-0.278170632662869,4.80009011270627,2.89067442339783,0.089093622866618,0.361922572643044
"Bra006157",-0.232428206966726,5.04992305316232,2.89044034748037,0.0891065677887292,0.361922572643044
"Bra002600",0.467279124664806,3.04838449898126,2.88973735766658,0.0891454569596711,0.361922572643044
"Bra018759",0.237137743768025,5.10811054868677,2.88941208810924,0.0891634569943607,0.361922572643044
